sentiment,review_body,product_category
1,These are adorable pants!!! i ordered them in both colors because i couldn't decide which was cuter. they are light and airy  but not see through. they will be perfect to use as a swim coverup  pajamas  dress them up  anything. very comfortable and versatile! i am a size 8 and ordered a medium and they fit perfect. the elastic doesn't pinch  but probably would have if i would have went with a small.,Lounge
-1,"I totally agree with the last reviewer. i'm 5'2"" 115 pounds with somewhat wide shoulders. the x-small fit my torso but was so tight in my shoulders i couldn't move my arms. the small was better but was too big in the torso. the material itself was really nice. too bad the fit was so awkward and unflattering.",Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,There was nothing i liked about this coat. it was definitely not designed with a chest in mind. the pins on the straps were already coming off the first time i tried it on. i usually like oranges too  but even this color turned me off.,Outerwear
-1,"I was looking for a really warm  but stylish coat that i could wear when the weather is frigid as it sometimes gets here in the dc area. i tried on a size small  which is my usual coat size. while the coat fit  it was not flattering. for reference i am 5'9"" 128 pounds and usually wear a small/xsmall in retailer tops. in this coat i looked like a linebacker with pads on. the front material is doubled  which makes you look like you have a large protruding stomach. the shoulders are bulky and",Outerwear
-1,When i read car coat  i expect a little more weight. it really is just a thin  long blazer. also  the colors appear different online. i expected a red/maroon with bue and white stripe  so maybe i mis-read completely...? it is actually brown/mustard/beige combo. not what i expected  so it will be a return.,Outerwear
-1,I wanted to like this coat so bad! i loved the bright red color and design  but when i received it  it seemed very cheap and just too large. i returned it.,Outerwear
-1,Darling jacket/coat  similar styling as the beige with big flowers and lace-up back that i bought a few years ago and still love. i was considering this one  but the description says to hand wash. seriously? a coat? that's simply not practical. not sure if i will buy this one.,Outerwear
-1,I ordered this coat because  like others  i was taken by its feminine beauty! unfortunately  the coat showed up with the top button broken off (and missing) and another button hole torn open. i returned that coat right away  thinking that it'd been damaged somehow in shipping. however  i began to question the quality of the coat when the second coat showed up with a broken and missing top button! when i tried on the coat  i found the missing button stuffed into the pocket. not the quality i expe,Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
0,This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,Outerwear
0,I thought this would be so clean looking  in a theory/vince. menswear way  but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark  sleeves are too long  and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas  this is going back  and my search for the perfect coat continues!,Outerwear
0,I agree with the other reviews that the sleeves can be tight even for those with slim arms. life would be great in this coat if my arms were always down by my sides. but when i lift my arms that's another story. i also agree that the material wrinkles easily. this is a high-maintenance item as far as pressing and ironing goes. it is a very pretty feminine coat but i would reconsider this only if it goes on sale.,Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
0,It seems this coat could have been manufactured under a smaller spec size because the size large looses shape and where it hits on the waistline is unflattering. quality is high however,Outerwear
0,What a let down. this is not what i would call a coat but a sweater. it is unlined and very lightweight. the fit was cute and would have been so great if it was actually a coat.,Outerwear
0,This vest doesn't have a button  so i thought i could put my own. but when it arrived  it just didn't fit that well. the opening in the front is too big  the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know  why even make a vest like this with no front button and such a wide opening  how is one supposed to keep warm at all?,Outerwear
0,I'm usually a 12  or size l in retailer and when i tried this on  buttoning it up from the bottom  i was so excited...until i reached the chest. it was way too tight in the bust and i am not that big in that area - it was painfully tight on my 38d chest. it's also unlined  which makes it not very useful for anything other than the warmest times of year. it's a shame because the skirt is swishy  and a good length - many trenches are too short  or not wide enough on the bottom for a fuller figure. i,Outerwear
0,I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,Outerwear
1,I received this coat today and i'm ecstatic about my purchase. i am a true petite  and the petite large in this coat fit perfectly. i was a little worried about the sizing based on the other reviews. yes  the button is low  but that is the style. i strongly suggest ordering a petite if you are short. otherwise  the fit may be completely off.,Outerwear
1,I've been stalking this beauty since it came out and when i saw it went on sale with an extra percent off code i knew i had to purchase. well worth the price i paid  a bit steep at full price.     i went with a size medium- i usually take a small/2-4 in retailer tops and these days i'm around a 32c. i'm also tall with long arms. the design is very forgiving with the cropped sleeve and non-closing front so you have some wiggle room. it fits me like it was custom made.     the material is a lightwei,Outerwear
1,"I love the way this coat looks in the website. it turned out to be a little different than i thought it would be. can't decide if i will keep it. the sleeves are bracelet length  i have long arms so slightly awkward for me. i ordered the small even though i wear a medium in everything else (5'8""  135 #). so glad i did because it is biggish on me. it is unlined but made of a lovely  soft wool. the edges are all finished with a bias edging which is unique and well done. it is boxy  very. lovely wo",Outerwear
1,I really love this sweater. i normally wear an 8 and bought a 12. even it is a little snug. but it really is very cute! can't wait to wear it with black leggings and boots.,Outerwear
1,Well made & lined. great find for the fall!,Outerwear
1,1st  this jacket fits true to size. 2nd  the shoulders are too tight (design--not sizing)  as other reviewers have noted. it's such a beautiful design and material  so it's unfortunate that the shoulders are so tight the jacket is a little impractical.    i purchased this jacket with 40% off sale price. i'm not sure it's worth it for such oversight on shoulder mobility.,Outerwear
1,This jacket is so adorable on! i have no idea why retailer styled it with a chunky cream turtleneck under it considering the jacket is also cream and it's hard to tell what it even looks like?! i've been searching for a coat like this to give my leather jacket a break. in my opinion a lot of the faux coats look like they have cheap itchy material. this definitely does not! it is super soft and the faux fur is of high quality. the inside is also lined and feels like a very thick soft jersey sweater,Outerwear
1,Can't say enough about the style of this trench  the material is soft and the shape is amazing for all body types. the color is great and there's some pretty aqua colored piping in the inside of the coat.  the sizing is a little hmmm. i ordered a large. i'm usually a 12 on top or a large  mostly to accommodate a larger chest (ddd i think). proportion wise i'm more a medium through the shoulders and in length  so sometimes i can size down to a medium or large petite depending on the shape.  with,Outerwear
1,The rest of the reviewers are right about the color being in accurately pictured. i ordered the dark orange color and i recieved more of a dark cedar brown colored jacket. the print is great  i love it! it's so different than any other jackets ive seen. while the jacket is ã¼ber cute  it is a bit bulky (though the waist tie helps with that) and its not heavy winter appropriate ( it's not waterproof or heavily insulated). for your average winter day though  it will be a fun option! the removable v,Outerwear
-1,I see all the amazing reviews and on one hand  i agree with them. but these pants do run huge and they don't fit tailored like on the model. on me  they fit loose around the legs and thighs and they're super wrinkly. you'll have to iron these after every wear and every wash. i'm surprised to see the comment saying they're wrinkle resistant. they aren't. also  the kahki is more grey which i don't love. i got these on sale  but even at $50 i just can't justify keeping them. they're super comfy but,Pants
-1,These pants look beautiful when you first see them. it goes downhill from there. the waist is very small in relation to the rest of the pants. it felt fine when pulled up  but it is a struggle. i could get past that  but when i looked in the mirror  i could see right through them. no lining and not very thick material for this price!!! a real bummer  especially since it was a birthday gift.,Pants
-1,Similar to others here  these pants were ruined after one wash. the first pair i bought simply faded after one wash  which was okay  but the second pair got weird splotches on the backside. i'd rather not call attention to that particular area of my body;) could've been a great addition to my wardrobe if they were better quality.,Pants
-1,I loved these pants. they fit perfectly. and then i washed them. like the other reviewers the pants came out with spots all over them. the color seems to have faded in splotchy patterns. so sad.  wondering if retailer will provide store credit or something to make it right?,Pants
-1,I bought these and returned them almost immediately. the material looks nice  but itchy and heavy. the fit is too small and just uncomfortable to wear.,Pants
-1,I waited three months for these pants. when they finally arrived  i was mostly pleased. they seemed like the staple pant everyone is raving about. and they should have been.  problem one: they bag out. i got one wear out of them before i needed to wash and hang to dry (regained shape then).  problem two: the crotch split! in the front! i'm a teacher. i sincerely hope no one noticed! i read other reviews about this problem and don't know if i got a bad batch or if a similar fate is awaiting other,Pants
-1,Given that i am petite with thighs (take a size 6p or 28p) these were not for me! the run small  are really tight from the thigh up  run longer that a petite should and are fairly thin. on top of that the zipper and hook in the back are really inconvenient. i was looking for something i could wear to work  and these were not the right style for that. plus they seemed cheaply made  like they wouldn't stand the test of time. i imagine if you are tall and skinny like the model  they would look good,Pants
-1,I tried on this jumpsuit in black and it was absolutely beautiful. i liked that it looked sort of like a tuxedo  i wore it one time and received so many compliments. when i washed it  however  it shrunk almost 1 size! the pant legs were high water. i even tried washing and restretching it because i loved the jumpsuit but it wouldn't budge  i think because rayon is not stretchable material. to my disappointment  i returned it. i really wished it would have worked out.,Pants
-1,These look much cuter in the picture than in person. i found them to be very thin and cheap looking. i am pretty sure you could find a similar pair at a budget department store.,Pants
0,These pants are lovely and comfortable  but they are entirely too delicate. i wore them once and nearly any time something touched them  they snagged. i was worried about it when i saw the fabric  and thought i'd give it a try  but i didn't think it would be this bad. for the price  i expect better quality. also  they run a little large- unless i pull the waist down low  it gaps in the back and these look better worn a little bit higher  closer to the natural waist. i'm usually a 4/6  28/29 in b,Pants
0,Perfect summer pants until i wanted to pet my dog and they ripped first time wearing them.,Pants
0,These were a little baggier than expected and the petite size ran long.,Pants
0,I want to like and keep. at this price point i cant justify keeping. if it does go to clearance i will reorder. due to the thin material it seems more summery and casual than what i was anticipating. true to size. i ordered a medium and am 5'9 and 155 pounds.,Pants
0,These pants are adorable as pajamas or maybe something very casual to wear to the beach  but they honestly do not seem like something that a grown woman would wear in public. they are good quality and fit nicely  but i feel like if you're over 20  they're not really flattering or especially appropriate.,Pants
0,I love a cropped pant but these do not hit the mark. the pant would have been more flattering if they hit just above the ankle instead of the calf. i think they make the leg look stunted. the material was a nice weight and good quality but the bow being attached was a big design flaw. it look cute tied but would have been much nicer if you could remove it when needed.,Pants
0,I look like a stuffed sausage in these pants and i even went up a size. for some reason  this fabric isn't working for me. i think it's the sheed combined with the stretch (or lack there of) of the fabric. i'll have to pass.,Pants
0,These ran very small compared to other charlie pants i've bought in the past. even sizing up  the stripes were not flattering. the lady in the next dressing room over tried them on  too  and had the same feeling i did. the less curvy you are  the better stripes look. they more curvy you are  the less flattering stripes on pants look. the way the stripes come together at the seams just isn't flattering.,Pants
0,I wanted to love these pants since i hate super-fitted skinny pants. but they are really oversized. i'm 125lbs and 5 foot 2. so i'm petite but not considered skinny and have well endowed thighs and legs.but the xs was way too big for me.,Pants
1,Love these pants. got them in yellow- gold color. pair them with retailer anafa tiered top which also has some yellow tones to it. goes lovely. good quality. important for me - the color is soft  not overly bright yellow  fabric is soft as well. great fit.!,Pants
1,Oh my gosh do i love this jumpsuit. i am so glad that i bought it. it is beautiful and fits perfectly. classy and beautiful and made in the perfect color. the design is slimming as well.there is nothing that i would change about it. i may be wearing this for my 60th birthday this month and am sure i will be getting it out for other occasions in the future. i love it.,Pants
1,So comfortable  fit just right  flattering  beautiful neutral color  but different  love the embroidery  nothing bad about it. that being said  i haven't worn them the whole day  i suspect they will stretch a bit. also have not washed them  so i hope the color stays the nice rich dark gray turquoise  the length is perfect too  i ordered the petite and they fit as on the model (for a change  i have pretty short legs). (115 lbs  26.5 in waist  muscular legs),Pants
1,Not long ago  i bought a pair of hei hei pants that i love  so when i saw these  i immediately tried them on. i love them too. they are pretty and comfortable  and i am so happy to get away from tight jeans! they are also very flattering. size wise  i find that i have to size down with hei hei  perhaps because they have a looser cut.,Pants
1,"These are so comfortable and surprisingly flattering! i bought the taupe in sp  for reference i'm 5'2'  115 lbs.  curvy on bottom. i was afraid it would give me a ""bubble butt"" and it didn't. could be dressed up with right shoes/accessories.",Pants
1,I was so excited to receive these jeans. typically  wide leg jeans are a no brainer for me--super flattering and in chambray  i thought  they would be stylish and comfortable. but i found these to be verging on mom jean. something about them seems not so cool. maybe the color of the wash  the weight of the fabric? not sure  but they don't lend themselves to current looks. sadly  i will be sending them back.,Pants
1,Great for hot weather  dress up and dress down! don't need to decide what to match with and bottom or top!,Pants
1,I am so happy i ordered this jumpsuit. it is exactly as pictured and has a very flattering fit. the fabric is light and it's very well made. great length for dressing up with heals or dressing down with flats. i love it!,Pants
1,I really like this jumpsuit  it is long waisted on me so i hope that washing it helped. love the material and washed up nicely. should be really comfortable.,Pants
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
-1,I really wanted to love the shorts.  when i read that the shorts were lined  i expected them to be lined so that my underwear didn't show.  even though the shorts are lined  you can see through the fabric completely.  this was absolutely disappointing since the shorts have a lovely exterior design; pockets; and  comfortable waistline.  i'm returning the shorts as well.,Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
0,I had a few pairs of these high-waisted beauties last year and love them so i was thrilled to see them in this adorable pattern which is even cuter in person. unfortunately  the cut is different. the sides  covered here by the model's hands  flare out a bit which is the function of the sectioning that the piping accentuates. the top is not the definitively high-wasted height from last year. i don't own anything else high-wasted  being an apple i'm generally a low-rider owing to a small hips/butt,Shorts
0,I am somewhere between a 24 and a 25 (i have narrow hips but an average waist)  so i was happy to find that these worked for me in me in a 0. i loved the blue color as an interesting neutral. they did stretch out a little with wear  but i still felt like i looked good by the end of the day. i typically really like cotton/linen blends as i can usually wear them out of the dryer if i'm going for a casual look - a few wrinkles with linen doesn't bother me. but these. oh my. when i pulled them out o,Shorts
0,I fell in love with this romper and it was my go-to for any given day  but as soon it got wet the blue dye bled everywhere  so i had to return it.,Shorts
0,I bought these for a trip to the caribbean. i sweat a lot. if you have ever been humiliated by having a ring of sweat around your crotch area  then i do not recommend these shorts in the moss color. this color and fabric do not camouflage sweat. i will spare you the photos.,Shorts
0,"I adore eva franco but these are just not thoughtfully designed regarding fit. i wear a size 12 and took the risk of ordering the 12 as a popback  but they do fit 1-2 sizes small. i could get them zipped but it's not a good look. i feel like the waist would fit if the rise weren't so short. for reference  i have a 33"" waist and 42"" hips.",Shorts
0,I love the quality and colors of this romper; however i have a long torso and the top part was just too short for my body style. it made the bottom part pull as well. overall the fit just wasn't right for me. i did love the material and it is a very nice piece.,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,"Just so i'm clear  the only reason i said it runs large is b/c of the top portion  but the bottom or waist. loved this romper when i saw it online  it was however too big in the top portion. the straps are adjustable but the back is too low for a bra and it ""gaps"" too much in the front unless you are standing straight all day.    also b/c i'm 5'8  the small was just a tad too short  definitely no bending !    i'm 5'8 tall  127lbs with an average size chest #34c# i ordered a small and the bottom",Shorts
0,Wore this romper 1x and after washing  the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again  i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.,Shorts
1,"I am 5'7""  approx. 135 lbs  27-28 in jeans  size 4 in dresses. purchased these in a size 8. i would suggest sizing up between one to two sizes. as a result  the upper thigh portion of the shorts do appear a little baggier - plus pleats - can be overwhelming in terms of material - but not so baggy that it would make it ""circus tent""-like. do not expect these to be fitted.definitely a fun pair of shorts. seems like it will go well with sandals  espadrilles  wedges. paired with either a front-tucke",Shorts
1,"I have been looking at rompers for a while but being that i'm 40  a lot of stores seem to carry rompers that are super short. i think these are the perfect length for summer (and for me!). it's cute! i am 5'5"" and 110 pounds and i ordered the xs. i docked one start because the top part seems to have a bit of excess fabric. if i pull the waist up  the top 1/2 balloons out a little awkwardly. but if i pull the shorts down so that the drawstring is resting lower than my natural waist  it looks okay",Shorts
1,These shorts are very well made and the embroidery work is beautiful. the dark yellow is a little bit more orangy looking than in the pictures  but is still a pretty color. don't expect any give or stretch with these shorts.,Shorts
1,These shorts are beautiful and the fabric is used is so soft. i wore them to the beach and they were very comfortable for walking around in all day. my only concern was that the shorts run large in my opinion. they have a tie string  which ended up working out  but i was hoping it would fit more like the model. i am 5' 4'' with a 24-25'' waist and ordered an xs. i usually wear petites  but i have bought xs shorts in regular sizes and they have always fit. i do still recommend these shorts  as th,Shorts
1,"This romper is my new go to outfit for a summer night out. the material is light weight  not flimsy. you could dress up or down. the bottoms are the perfect length. i'm a bit short-waisted  5'7"" 125lbs and the small fit.",Shorts
1,This romper was cute and short but not too short. the fabric is soft and elegant.,Shorts
1,This jumper is so cute  it is soft  and you can dress it up or down depending on where your going.,Shorts
1,"I find this romper looks much more crisp on the picure than in real life. i find it more slouchier and shapeless even though i went with my ""smaller size"". the material is very soft  but thin  that is maybe the reason. i am not sure if i am going to keep. i wanted a bit more stunning look for my money. not saying this might be a great romper for somebody else however",Shorts
1,Very trendy and very cute. i love how it fits perfectly without being too tiny on the backside. the material is a bit flimsy for the price.,Shorts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,"I anticipated receiving this skirt as i love a longer pencil skirt and this looks beautiful. i opened it  tried it on  sent it back...it is well made but has too many negatives. first  it is very thick. i ordered size 6 (5'2""  140 lbs.). the size was good  but it is so thick that it adds lots of extra fluff around the waist and abdomen. it is also very stretchy and fits in an unflattering way. finally  and most importantly  it has a back and front vent and both are vented all the way up to the c",Skirts
-1,These fit around the waist but there is so much fabric and it poofs out and looks awful and bulky. no way.,Skirts
-1,This product runs either really small or is super high waisted. either way not for me.,Skirts
-1,While i love the fabric and the pattern  this skirt leaves too much to be desired. the full price is absurd considering what you get.  there is no mention online that there is no built in slip  and as the material is extremely thin a slip is an absolute must. (see attached photo.) even in dim lighting you can see straight through.   also for this price point it is strange that the skirt is 'pull-on styling.' i would say that it is true to size  and i am usually a medium @ retailer  but i have a sm,Skirts
-1,First of all  this skirt is as cute on as it is in the picture. very flattering. i am a curvy gal on the bottom and this is flattering. that being said  it runs small. i purchased a large which is my usual size  and i need another inch or two all over to make it work. part of the problem is the material. it is a very heavy  durable upholstery like material. there is absolutely no give to this. it is a very stiff material as well -- more what i would expect on a sofa than on my skirt. the skirt c,Skirts
-1,It is a shame when a product such as this is left on the website after so many comments reveal the item to be more defective in production than an opinion of size proportion. i read the reviews so had expected the item to run small so i ordered accordingly...this does not run small-this is not representative of any of the three categories one associates with women's apparel sizing. i am usually a small and the description by previous reviewers described the fit as being perfect for me-very small,Skirts
-1,This a great skirt for someone with a straight or boyish figure. this skirt does not accommodate a curvy figure - small waist  feminine hips.,Skirts
-1,So you're thinking this is a red and black skirt right? nope. it's an obnoxious cherry red netting with cranberry crushed velvet insets overlaid on bright red actual spandex. spandex that shows every wrinkle and panty line. it's really god awful.,Skirts
0,"Cute design with interesting details. i felt it ran a bit large. i'm 5'8""  135 lbs  an 8 was too big and baggy. my biggest complaint with this skirt is the color. it's just not flattering.",Skirts
0,Already got a lot of compliments on the first day i wore this skirt. great fun shape  very flattering. however  the 2 panels were sewn using some type of hard/plastic thread which becomes very itchy when you sit down (you can literally feel it through the liner and i'm concerned that over time it might actually rip it). very poor attention to details...,Skirts
0,"I love this skirt and wish i could keep it. but it is not for the vertically challenged. i am 5'0"" 130 lbs and the medium petite was about 4 in too long  even with wedges. my intent was to wear this with sandals so i have to return. boo.",Skirts
0,"Great item. ordered for my wife for christmas. received it and the medium petite waist size measured at approximately 26"" (so it is at least 2"" off the standard--and a thick material needs a bit more room to fit well). disappointed! replaced with next size up...we'll see!",Skirts
0,This skirt looks exactly as pictured and fits great. i purchased it a few weeks ago and got lots of compliments on it. however  on the third wear  the side zipper split wide open. needless to say  it was returned.,Skirts
0,This is a lot shinier in person  and the elastic band is really tight but i still selected true to size. there is a hi-lo hem going on that doesn't flatter my legs but it looks fantastic from the side. due to the stiffness of the material and the tightness of the band  it can get crumply on the side if you don't get the right size. the material feels a little thin and scratchy.,Skirts
0,This skirt and top is nothing like the picture. the skirt is black not maroon. top is also black. although the skirt is nice  the image was fabulous. the side panels of the skirt are also a knit. quality is good but skirt is overpriced for what it is. would have expected suede or leather panels for the money. not sure if going to keep or not. was really looking for the maroon color instead of the black.,Skirts
0,The pattern of this skirt is adorable and looks better in person but the fabric isnt the best. it feels like an elastic fabric and is way to volumous. overall not my favorite.,Skirts
0,Oh how i wanted this skirt to work.... the fabric - both pattern and color - is beautiful. the style is very nice. the knit is comfortable. but... the knit was so soft and pliable that it lost its shape right away. after wearing it for an hour  the front slit was curling in weird directions. the fabric around the hips got sort of crooked and hang-y. i would have loved the fabric to be one notch more substantial for a more defined waist and better integrity around the hips.,Skirts
1,Overall beautiful skirt  material is a little on the heavy and stiff side but still a really nice skirt,Skirts
1,I love this skirt so much. it's so comfortable and flattering. the button design along the sides is adorable. it's got a liner inside the skirt that ensures that it's not see-through in anyway. it's a great buy.,Skirts
1,Like most of the other reviewers  i agree this skirt runs quite small. i had to size up 2 sizes. the waist is quite small (but there are parts that are elasticized (nicely hidden)) and the skirt flares nicely and maintains a structured yet flowing drape. i bought the skirt in both colors and it looks great both with and without the tie. i think it will work nicely year round  too.,Skirts
1,"Unlike the other reviewers  i did not have any problem with the sizing  fit or length of this skirt. it is a midi skirt so i think it's suppose to be a little bit longer?? for me it fit true to size. for reference i am 5'8""  135 pounds and the size 6 fit perfectly. i think the color is beautiful and the quality is good.",Skirts
1,Have only tried on but it is a very cute skirt and i think will be comfortable to wear. i love the texture of the material. i do wish it came in other colors. it is a little heavier material but not too much.,Skirts
1,I'm not sure why this skirt is described online as having a blue motif. the background is black and the blue in the pattern could pass as grey. the material is a strong polyester which should be nice and easy to clean but it almost feels like silk. i love the aline and even with the ruffles it looks very slimming on this pear-shaped gal. i can see wearing it with strappy sandals and a light blouse in the next few weeks but pairing it with a sweater and boots well into the fall and winter. i thin,Skirts
1,I got the tan one. my friend got the same skirt. she's tiny  i'm not (i have hips). we both got a size 6  and it fit us both. it just sits higher on my waist than it does on hers (above my navel - not above hers). i do have a small waist. the skirt has a lot of movement  but isn't poofy. it is not see-through. it has that retailer charm  where it looks pretty basic but is really flattering and charming. a new wardrobe staple. can dress it up or down. only problem is the zipper in the back -,Skirts
1,"I'm not sure why they call this ""black"" because what you see in this pictures depicted is pretty much the shade in person. the fabric itself is lovely. it made my wider hips look smaller! :)  ___________ pros: - drapes beautifully on the body  especially for curvier gals. - not black but a deep navy/velvet look and feel. - very forgiving and stretchy. - perfect length in front and back. - hides imperfections wonderfully. - soft  flows well  and unique!  cons: - material is thin  not for winter a",Skirts
1,"This was a lovely skirt. the colors are beautiful  and the style is not too poofy like other ball skirts. it is very high waisted  and at 5'8"" the length was similar to the model.",Skirts
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Very pretty  romantic,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
